"shapeid","x","y","label","scene" 
"2933","3900.0","-2100.0","not-cervo","DSC00255_est3"
"2934","4200.0","-2100.0","not-cervo","DSC00255_est3"
"2935","4500.0","-2100.0","not-cervo","DSC00255_est3"
"2936","4800.0","-2100.0","not-cervo","DSC00255_est3"
"2937","5100.0","-2100.0","not-cervo","DSC00255_est3"
"2938","5400.0","-2100.0","not-cervo","DSC00255_est3"
"2939","5700.0","-2100.0","not-cervo","DSC00255_est3"
"2940","6000.0","-2100.0","not-cervo","DSC00255_est3"
"2941","6300.0","-2100.0","not-cervo","DSC00255_est3"
"2942","6600.0","-2100.0","not-cervo","DSC00255_est3"
"2943","6900.0","-2100.0","not-cervo","DSC00255_est3"
"2944","7200.0","-2100.0","not-cervo","DSC00255_est3"
"2945","0.0","-2400.0","not-cervo","DSC00255_est3"
"2946","300.0","-2400.0","not-cervo","DSC00255_est3"
"2947","600.0","-2400.0","not-cervo","DSC00255_est3"
"2948","900.0","-2400.0","not-cervo","DSC00255_est3"
"2949","1200.0","-2400.0","not-cervo","DSC00255_est3"
"2950","1500.0","-2400.0","not-cervo","DSC00255_est3"
"2951","1800.0","-2400.0","not-cervo","DSC00255_est3"
"2952","2100.0","-2400.0","not-cervo","DSC00255_est3"
"2953","2400.0","-2400.0","not-cervo","DSC00255_est3"
"2954","2700.0","-2400.0","not-cervo","DSC00255_est3"
"2955","3000.0","-2400.0","not-cervo","DSC00255_est3"
"2956","3300.0","-2400.0","not-cervo","DSC00255_est3"
"2957","3600.0","-2400.0","not-cervo","DSC00255_est3"
"2958","3900.0","-2400.0","not-cervo","DSC00255_est3"
"2959","4200.0","-2400.0","not-cervo","DSC00255_est3"
"2960","4500.0","-2400.0","not-cervo","DSC00255_est3"
"2961","4800.0","-2400.0","not-cervo","DSC00255_est3"
"2962","5100.0","-2400.0","not-cervo","DSC00255_est3"
"2963","5400.0","-2400.0","not-cervo","DSC00255_est3"
"2964","5700.0","-2400.0","not-cervo","DSC00255_est3"
"2965","6000.0","-2400.0","not-cervo","DSC00255_est3"
"2966","6300.0","-2400.0","not-cervo","DSC00255_est3"
"2967","6600.0","-2400.0","not-cervo","DSC00255_est3"
"2968","6900.0","-2400.0","not-cervo","DSC00255_est3"
"2969","7200.0","-2400.0","not-cervo","DSC00255_est3"
"2970","0.0","-2700.0","not-cervo","DSC00255_est3"
"2971","300.0","-2700.0","not-cervo","DSC00255_est3"
"2972","600.0","-2700.0","not-cervo","DSC00255_est3"
"2973","900.0","-2700.0","not-cervo","DSC00255_est3"
"2974","1200.0","-2700.0","not-cervo","DSC00255_est3"
"2975","1500.0","-2700.0","not-cervo","DSC00255_est3"
"2976","1800.0","-2700.0","not-cervo","DSC00255_est3"
"2977","2100.0","-2700.0","not-cervo","DSC00255_est3"
"2978","2400.0","-2700.0","not-cervo","DSC00255_est3"
"2979","2700.0","-2700.0","not-cervo","DSC00255_est3"
"2980","3000.0","-2700.0","not-cervo","DSC00255_est3"
"2981","3300.0","-2700.0","not-cervo","DSC00255_est3"
"2982","3600.0","-2700.0","not-cervo","DSC00255_est3"
"2983","3900.0","-2700.0","not-cervo","DSC00255_est3"
"2984","4200.0","-2700.0","not-cervo","DSC00255_est3"
"2985","4500.0","-2700.0","not-cervo","DSC00255_est3"
"2986","4800.0","-2700.0","not-cervo","DSC00255_est3"
"2987","5100.0","-2700.0","not-cervo","DSC00255_est3"
"2988","5400.0","-2700.0","not-cervo","DSC00255_est3"
"2989","5700.0","-2700.0","not-cervo","DSC00255_est3"
"2990","6000.0","-2700.0","not-cervo","DSC00255_est3"
"2991","6300.0","-2700.0","not-cervo","DSC00255_est3"
"2992","6600.0","-2700.0","not-cervo","DSC00255_est3"
"2993","6900.0","-2700.0","not-cervo","DSC00255_est3"
"2994","7200.0","-2700.0","not-cervo","DSC00255_est3"
"2995","0.0","-3000.0","not-cervo","DSC00255_est3"
"2996","300.0","-3000.0","not-cervo","DSC00255_est3"
"2997","600.0","-3000.0","not-cervo","DSC00255_est3"
"2998","900.0","-3000.0","not-cervo","DSC00255_est3"
"2999","1200.0","-3000.0","not-cervo","DSC00255_est3"
"3000","1500.0","-3000.0","not-cervo","DSC00255_est3"
"3001","1800.0","-3000.0","not-cervo","DSC00255_est3"
"3002","2100.0","-3000.0","not-cervo","DSC00255_est3"
"3003","2400.0","-3000.0","not-cervo","DSC00255_est3"
"3004","2700.0","-3000.0","not-cervo","DSC00255_est3"
"3005","3000.0","-3000.0","not-cervo","DSC00255_est3"
"3006","3300.0","-3000.0","not-cervo","DSC00255_est3"
"3007","3600.0","-3000.0","not-cervo","DSC00255_est3"
"3008","3900.0","-3000.0","not-cervo","DSC00255_est3"
"3009","4200.0","-3000.0","not-cervo","DSC00255_est3"
"3010","4500.0","-3000.0","not-cervo","DSC00255_est3"
"3011","4800.0","-3000.0","not-cervo","DSC00255_est3"
"3012","5100.0","-3000.0","not-cervo","DSC00255_est3"
"3013","5400.0","-3000.0","not-cervo","DSC00255_est3"
"3014","5700.0","-3000.0","not-cervo","DSC00255_est3"
"3015","6000.0","-3000.0","not-cervo","DSC00255_est3"
"3016","6300.0","-3000.0","not-cervo","DSC00255_est3"
"3017","6600.0","-3000.0","not-cervo","DSC00255_est3"
"3018","6900.0","-3000.0","not-cervo","DSC00255_est3"
"3019","7200.0","-3000.0","not-cervo","DSC00255_est3"
"3020","0.0","-3300.0","not-cervo","DSC00255_est3"
"3021","300.0","-3300.0","not-cervo","DSC00255_est3"
"3022","600.0","-3300.0","not-cervo","DSC00255_est3"
"3023","900.0","-3300.0","not-cervo","DSC00255_est3"
"3024","1200.0","-3300.0","not-cervo","DSC00255_est3"
"3025","1500.0","-3300.0","not-cervo","DSC00255_est3"
"3026","1800.0","-3300.0","not-cervo","DSC00255_est3"
"3027","2100.0","-3300.0","not-cervo","DSC00255_est3"
"3028","2400.0","-3300.0","not-cervo","DSC00255_est3"
"3029","2700.0","-3300.0","not-cervo","DSC00255_est3"
"3030","3000.0","-3300.0","not-cervo","DSC00255_est3"
"3031","3300.0","-3300.0","not-cervo","DSC00255_est3"
"3032","3600.0","-3300.0","not-cervo","DSC00255_est3"
"3033","3900.0","-3300.0","not-cervo","DSC00255_est3"
"3034","4200.0","-3300.0","not-cervo","DSC00255_est3"
"3035","4500.0","-3300.0","not-cervo","DSC00255_est3"
"3036","4800.0","-3300.0","not-cervo","DSC00255_est3"
"3037","5100.0","-3300.0","not-cervo","DSC00255_est3"
"3038","5400.0","-3300.0","not-cervo","DSC00255_est3"
"3039","5700.0","-3300.0","not-cervo","DSC00255_est3"
"3040","6000.0","-3300.0","not-cervo","DSC00255_est3"
"3041","6300.0","-3300.0","not-cervo","DSC00255_est3"
"3042","6600.0","-3300.0","not-cervo","DSC00255_est3"
"3043","6900.0","-3300.0","not-cervo","DSC00255_est3"
"3044","7200.0","-3300.0","not-cervo","DSC00255_est3"
"3045","0.0","-3600.0","not-cervo","DSC00255_est3"
"3046","300.0","-3600.0","not-cervo","DSC00255_est3"
"3047","600.0","-3600.0","not-cervo","DSC00255_est3"
"3048","900.0","-3600.0","not-cervo","DSC00255_est3"
"3049","1200.0","-3600.0","not-cervo","DSC00255_est3"
"3050","1500.0","-3600.0","not-cervo","DSC00255_est3"
"3051","1800.0","-3600.0","not-cervo","DSC00255_est3"
"3052","2100.0","-3600.0","not-cervo","DSC00255_est3"
"3053","2400.0","-3600.0","not-cervo","DSC00255_est3"
"3054","2700.0","-3600.0","not-cervo","DSC00255_est3"
"3055","3000.0","-3600.0","not-cervo","DSC00255_est3"
"3056","3300.0","-3600.0","not-cervo","DSC00255_est3"
"3057","3600.0","-3600.0","not-cervo","DSC00255_est3"
"3058","3900.0","-3600.0","not-cervo","DSC00255_est3"
"3059","4200.0","-3600.0","not-cervo","DSC00255_est3"
"3060","4500.0","-3600.0","not-cervo","DSC00255_est3"
"3061","4800.0","-3600.0","not-cervo","DSC00255_est3"
"3062","5100.0","-3600.0","not-cervo","DSC00255_est3"
"3063","5400.0","-3600.0","not-cervo","DSC00255_est3"
"3064","5700.0","-3600.0","not-cervo","DSC00255_est3"
"3065","6000.0","-3600.0","not-cervo","DSC00255_est3"
"3066","6300.0","-3600.0","not-cervo","DSC00255_est3"
"3067","6600.0","-3600.0","not-cervo","DSC00255_est3"
"3068","6900.0","-3600.0","not-cervo","DSC00255_est3"
"3069","7200.0","-3600.0","not-cervo","DSC00255_est3"
"3070","0.0","-3900.0","not-cervo","DSC00255_est3"
"3071","300.0","-3900.0","not-cervo","DSC00255_est3"
"3072","600.0","-3900.0","not-cervo","DSC00255_est3"
"3073","900.0","-3900.0","not-cervo","DSC00255_est3"
"3074","1200.0","-3900.0","not-cervo","DSC00255_est3"
"3075","1500.0","-3900.0","not-cervo","DSC00255_est3"
"3076","1800.0","-3900.0","not-cervo","DSC00255_est3"
"3077","2100.0","-3900.0","not-cervo","DSC00255_est3"
"3078","2400.0","-3900.0","not-cervo","DSC00255_est3"
"3079","2700.0","-3900.0","not-cervo","DSC00255_est3"
"3080","3000.0","-3900.0","not-cervo","DSC00255_est3"
"3081","3300.0","-3900.0","not-cervo","DSC00255_est3"
"3082","3600.0","-3900.0","not-cervo","DSC00255_est3"
"3083","3900.0","-3900.0","not-cervo","DSC00255_est3"
"3084","4200.0","-3900.0","not-cervo","DSC00255_est3"
"3085","4500.0","-3900.0","not-cervo","DSC00255_est3"
"3086","4800.0","-3900.0","not-cervo","DSC00255_est3"
"3087","5100.0","-3900.0","not-cervo","DSC00255_est3"
"3088","5400.0","-3900.0","not-cervo","DSC00255_est3"
"3089","5700.0","-3900.0","not-cervo","DSC00255_est3"
"3090","6000.0","-3900.0","not-cervo","DSC00255_est3"
"3091","6300.0","-3900.0","not-cervo","DSC00255_est3"
"3092","6600.0","-3900.0","not-cervo","DSC00255_est3"
"3093","6900.0","-3900.0","not-cervo","DSC00255_est3"
"3094","7200.0","-3900.0","not-cervo","DSC00255_est3"
"3095","0.0","-4200.0","not-cervo","DSC00255_est3"
"3096","300.0","-4200.0","not-cervo","DSC00255_est3"
"3097","600.0","-4200.0","not-cervo","DSC00255_est3"
"3098","900.0","-4200.0","not-cervo","DSC00255_est3"
"3099","1200.0","-4200.0","not-cervo","DSC00255_est3"
"3100","1500.0","-4200.0","not-cervo","DSC00255_est3"
"3101","1800.0","-4200.0","not-cervo","DSC00255_est3"
"3102","2100.0","-4200.0","not-cervo","DSC00255_est3"
"3103","2400.0","-4200.0","not-cervo","DSC00255_est3"
"3104","2700.0","-4200.0","not-cervo","DSC00255_est3"
"3105","3000.0","-4200.0","not-cervo","DSC00255_est3"
"3106","3300.0","-4200.0","not-cervo","DSC00255_est3"
"3107","3600.0","-4200.0","not-cervo","DSC00255_est3"
"3108","3900.0","-4200.0","not-cervo","DSC00255_est3"
"3109","4200.0","-4200.0","not-cervo","DSC00255_est3"
"3110","4500.0","-4200.0","not-cervo","DSC00255_est3"
"3111","4800.0","-4200.0","not-cervo","DSC00255_est3"
"3112","5100.0","-4200.0","not-cervo","DSC00255_est3"
"3113","5400.0","-4200.0","not-cervo","DSC00255_est3"
"3114","5700.0","-4200.0","not-cervo","DSC00255_est3"
"3115","6000.0","-4200.0","not-cervo","DSC00255_est3"
"3116","6300.0","-4200.0","not-cervo","DSC00255_est3"
"3117","6600.0","-4200.0","not-cervo","DSC00255_est3"
"3118","6900.0","-4200.0","not-cervo","DSC00255_est3"
"3119","7200.0","-4200.0","not-cervo","DSC00255_est3"
"3120","0.0","-4500.0","not-cervo","DSC00255_est3"
"3121","300.0","-4500.0","not-cervo","DSC00255_est3"
"3122","600.0","-4500.0","not-cervo","DSC00255_est3"
"3123","900.0","-4500.0","not-cervo","DSC00255_est3"
"3124","1200.0","-4500.0","not-cervo","DSC00255_est3"
"3125","1500.0","-4500.0","not-cervo","DSC00255_est3"
"3126","1800.0","-4500.0","not-cervo","DSC00255_est3"
"3127","2100.0","-4500.0","not-cervo","DSC00255_est3"
"3128","2400.0","-4500.0","not-cervo","DSC00255_est3"
"3129","2700.0","-4500.0","not-cervo","DSC00255_est3"
"3130","3000.0","-4500.0","not-cervo","DSC00255_est3"
"3131","3300.0","-4500.0","not-cervo","DSC00255_est3"
"3132","3600.0","-4500.0","not-cervo","DSC00255_est3"
"3133","3900.0","-4500.0","not-cervo","DSC00255_est3"
"3134","4200.0","-4500.0","not-cervo","DSC00255_est3"
"3135","4500.0","-4500.0","not-cervo","DSC00255_est3"
"3136","4800.0","-4500.0","not-cervo","DSC00255_est3"
"3137","5100.0","-4500.0","not-cervo","DSC00255_est3"
"3138","5400.0","-4500.0","not-cervo","DSC00255_est3"
"3139","5700.0","-4500.0","not-cervo","DSC00255_est3"
"3140","6000.0","-4500.0","not-cervo","DSC00255_est3"
"3141","6300.0","-4500.0","not-cervo","DSC00255_est3"
"3142","6600.0","-4500.0","not-cervo","DSC00255_est3"
"3143","6900.0","-4500.0","not-cervo","DSC00255_est3"
"3144","7200.0","-4500.0","not-cervo","DSC00255_est3"
"3145","0.0","-4800.0","not-cervo","DSC00255_est3"
"3146","300.0","-4800.0","not-cervo","DSC00255_est3"
"3147","600.0","-4800.0","not-cervo","DSC00255_est3"
"3148","900.0","-4800.0","not-cervo","DSC00255_est3"
"3149","1200.0","-4800.0","not-cervo","DSC00255_est3"
"3150","1500.0","-4800.0","not-cervo","DSC00255_est3"
"3151","1800.0","-4800.0","not-cervo","DSC00255_est3"
"3152","2100.0","-4800.0","not-cervo","DSC00255_est3"
"3153","2400.0","-4800.0","not-cervo","DSC00255_est3"
"3154","2700.0","-4800.0","not-cervo","DSC00255_est3"
"3155","3000.0","-4800.0","not-cervo","DSC00255_est3"
"3156","3300.0","-4800.0","not-cervo","DSC00255_est3"
"3157","3600.0","-4800.0","not-cervo","DSC00255_est3"
"3158","3900.0","-4800.0","not-cervo","DSC00255_est3"
"3159","4200.0","-4800.0","not-cervo","DSC00255_est3"
"3160","4500.0","-4800.0","not-cervo","DSC00255_est3"
"3161","4800.0","-4800.0","not-cervo","DSC00255_est3"
"3162","5100.0","-4800.0","not-cervo","DSC00255_est3"
"3163","5400.0","-4800.0","not-cervo","DSC00255_est3"
"3164","5700.0","-4800.0","not-cervo","DSC00255_est3"
"3165","6000.0","-4800.0","not-cervo","DSC00255_est3"
"3166","6300.0","-4800.0","not-cervo","DSC00255_est3"
"3167","6600.0","-4800.0","not-cervo","DSC00255_est3"
"3168","6900.0","-4800.0","not-cervo","DSC00255_est3"
"3169","7200.0","-4800.0","not-cervo","DSC00255_est3"
"3170","1977.10291804","-3026.64628529","cervo","DSC00257_est3"
"3171","0.0","0.0","not-cervo","DSC00257_est3"
"3172","300.0","0.0","not-cervo","DSC00257_est3"
"3173","600.0","0.0","not-cervo","DSC00257_est3"
"3174","0.0","-300.0","not-cervo","DSC00257_est3"
"3175","300.0","-300.0","not-cervo","DSC00257_est3"
"3176","600.0","-300.0","not-cervo","DSC00257_est3"
"3177","900.0","-300.0","not-cervo","DSC00257_est3"
"3178","0.0","-600.0","not-cervo","DSC00257_est3"
"3179","300.0","-600.0","not-cervo","DSC00257_est3"
"3180","600.0","-600.0","not-cervo","DSC00257_est3"
"3181","900.0","-600.0","not-cervo","DSC00257_est3"
"3182","1200.0","-600.0","not-cervo","DSC00257_est3"
"3183","1500.0","-600.0","not-cervo","DSC00257_est3"
"3184","1800.0","-600.0","not-cervo","DSC00257_est3"
"3185","2100.0","-600.0","not-cervo","DSC00257_est3"
"3186","2400.0","-600.0","not-cervo","DSC00257_est3"
"3187","2700.0","-600.0","not-cervo","DSC00257_est3"
"3188","3000.0","-600.0","not-cervo","DSC00257_est3"
"3189","3300.0","-600.0","not-cervo","DSC00257_est3"
"3190","0.0","-900.0","not-cervo","DSC00257_est3"
"3191","300.0","-900.0","not-cervo","DSC00257_est3"
"3192","600.0","-900.0","not-cervo","DSC00257_est3"
"3193","900.0","-900.0","not-cervo","DSC00257_est3"
"3194","1200.0","-900.0","not-cervo","DSC00257_est3"
"3195","1500.0","-900.0","not-cervo","DSC00257_est3"
"3196","1800.0","-900.0","not-cervo","DSC00257_est3"
"3197","2100.0","-900.0","not-cervo","DSC00257_est3"
"3198","2400.0","-900.0","not-cervo","DSC00257_est3"
"3199","2700.0","-900.0","not-cervo","DSC00257_est3"
"3200","3000.0","-900.0","not-cervo","DSC00257_est3"
"3201","3300.0","-900.0","not-cervo","DSC00257_est3"
"3202","3600.0","-900.0","not-cervo","DSC00257_est3"
"3203","3900.0","-900.0","not-cervo","DSC00257_est3"
"3204","4200.0","-900.0","not-cervo","DSC00257_est3"
"3205","4500.0","-900.0","not-cervo","DSC00257_est3"
"3206","4800.0","-900.0","not-cervo","DSC00257_est3"
"3207","0.0","-1200.0","not-cervo","DSC00257_est3"
"3208","300.0","-1200.0","not-cervo","DSC00257_est3"
"3209","600.0","-1200.0","not-cervo","DSC00257_est3"
"3210","900.0","-1200.0","not-cervo","DSC00257_est3"
"3211","1200.0","-1200.0","not-cervo","DSC00257_est3"
"3212","1500.0","-1200.0","not-cervo","DSC00257_est3"
"3213","1800.0","-1200.0","not-cervo","DSC00257_est3"
"3214","2100.0","-1200.0","not-cervo","DSC00257_est3"
"3215","2400.0","-1200.0","not-cervo","DSC00257_est3"
"3216","2700.0","-1200.0","not-cervo","DSC00257_est3"
"3217","3000.0","-1200.0","not-cervo","DSC00257_est3"
"3218","3300.0","-1200.0","not-cervo","DSC00257_est3"
"3219","3600.0","-1200.0","not-cervo","DSC00257_est3"
"3220","3900.0","-1200.0","not-cervo","DSC00257_est3"
"3221","4200.0","-1200.0","not-cervo","DSC00257_est3"
"3222","4500.0","-1200.0","not-cervo","DSC00257_est3"
"3223","4800.0","-1200.0","not-cervo","DSC00257_est3"
"3224","5100.0","-1200.0","not-cervo","DSC00257_est3"
"3225","5400.0","-1200.0","not-cervo","DSC00257_est3"
"3226","5700.0","-1200.0","not-cervo","DSC00257_est3"
"3227","0.0","-1500.0","not-cervo","DSC00257_est3"
"3228","300.0","-1500.0","not-cervo","DSC00257_est3"
"3229","600.0","-1500.0","not-cervo","DSC00257_est3"
"3230","900.0","-1500.0","not-cervo","DSC00257_est3"
"3231","1200.0","-1500.0","not-cervo","DSC00257_est3"
"3232","1500.0","-1500.0","not-cervo","DSC00257_est3"
"3233","1800.0","-1500.0","not-cervo","DSC00257_est3"
"3234","2100.0","-1500.0","not-cervo","DSC00257_est3"
"3235","2400.0","-1500.0","not-cervo","DSC00257_est3"
"3236","2700.0","-1500.0","not-cervo","DSC00257_est3"
"3237","3000.0","-1500.0","not-cervo","DSC00257_est3"
"3238","3300.0","-1500.0","not-cervo","DSC00257_est3"
"3239","3600.0","-1500.0","not-cervo","DSC00257_est3"
"3240","3900.0","-1500.0","not-cervo","DSC00257_est3"
"3241","4200.0","-1500.0","not-cervo","DSC00257_est3"
"3242","4500.0","-1500.0","not-cervo","DSC00257_est3"
"3243","4800.0","-1500.0","not-cervo","DSC00257_est3"
"3244","5100.0","-1500.0","not-cervo","DSC00257_est3"
"3245","5400.0","-1500.0","not-cervo","DSC00257_est3"
"3246","5700.0","-1500.0","not-cervo","DSC00257_est3"
"3247","6000.0","-1500.0","not-cervo","DSC00257_est3"
"3248","0.0","-1800.0","not-cervo","DSC00257_est3"
"3249","300.0","-1800.0","not-cervo","DSC00257_est3"
"3250","600.0","-1800.0","not-cervo","DSC00257_est3"
"3251","900.0","-1800.0","not-cervo","DSC00257_est3"
"3252","1200.0","-1800.0","not-cervo","DSC00257_est3"
"3253","1500.0","-1800.0","not-cervo","DSC00257_est3"
"3254","1800.0","-1800.0","not-cervo","DSC00257_est3"
"3255","2100.0","-1800.0","not-cervo","DSC00257_est3"
"3256","2400.0","-1800.0","not-cervo","DSC00257_est3"
"3257","2700.0","-1800.0","not-cervo","DSC00257_est3"
"3258","3000.0","-1800.0","not-cervo","DSC00257_est3"
"3259","3300.0","-1800.0","not-cervo","DSC00257_est3"
"3260","3600.0","-1800.0","not-cervo","DSC00257_est3"
"3261","3900.0","-1800.0","not-cervo","DSC00257_est3"
"3262","4200.0","-1800.0","not-cervo","DSC00257_est3"
"3263","4500.0","-1800.0","not-cervo","DSC00257_est3"
"3264","4800.0","-1800.0","not-cervo","DSC00257_est3"
"3265","5100.0","-1800.0","not-cervo","DSC00257_est3"
"3266","5400.0","-1800.0","not-cervo","DSC00257_est3"
"3267","5700.0","-1800.0","not-cervo","DSC00257_est3"
"3268","6000.0","-1800.0","not-cervo","DSC00257_est3"
"3269","6300.0","-1800.0","not-cervo","DSC00257_est3"
"3270","0.0","-2100.0","not-cervo","DSC00257_est3"
"3271","300.0","-2100.0","not-cervo","DSC00257_est3"
"3272","600.0","-2100.0","not-cervo","DSC00257_est3"
"3273","900.0","-2100.0","not-cervo","DSC00257_est3"
"3274","1200.0","-2100.0","not-cervo","DSC00257_est3"
"3275","1500.0","-2100.0","not-cervo","DSC00257_est3"
"3276","1800.0","-2100.0","not-cervo","DSC00257_est3"
"3277","2100.0","-2100.0","not-cervo","DSC00257_est3"
"3278","2400.0","-2100.0","not-cervo","DSC00257_est3"
"3279","2700.0","-2100.0","not-cervo","DSC00257_est3"
"3280","3000.0","-2100.0","not-cervo","DSC00257_est3"
"3281","3300.0","-2100.0","not-cervo","DSC00257_est3"
"3282","3600.0","-2100.0","not-cervo","DSC00257_est3"
"3283","3900.0","-2100.0","not-cervo","DSC00257_est3"
"3284","4200.0","-2100.0","not-cervo","DSC00257_est3"
"3285","4500.0","-2100.0","not-cervo","DSC00257_est3"
"3286","4800.0","-2100.0","not-cervo","DSC00257_est3"
